BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,SIZE_US
708,E1904,MILANO FORMALS,BLACK,4,1,,3733,,,,,,,4
708,E2031,MILANO FORMALS,BLACK,4,1,,3733,,,,,,,4
708,E2072,MILANO FORMALS,BLACK,4,3,,3733,,,,,,,4
708,E2344,MILANO FORMALS,BLACK/NUDE,4,2,,3733,,,,,,,4
712,E1796,MILANO FORMALS,NAVY,4,2,,3733,,,,,,,4
715,E1696,MILANO FORMALS,CORAL,4,2,,3733,,,,,,,4
718,E2165,MILANO FORMALS,FUCHSIA,4,1,,3733,,,,,,,4
719,E2495,MILANO FORMALS,PINK,4,1,,3733,,,,,,,4
724,E1260,MILANO FORMALS,SKY BLUE,4,5,,3733,,,,,,,4
724,E1696,MILANO FORMALS,CORAL,4,2,,3733,,,,,,,4
724,E1799,MILANO FORMALS,TEAL,4,1,,3733,,,,,,,4
724,E1852,MILANO FORMALS,PINK,4,1,,3733,,,,,,,4
726,5134,MILANO FORMALS,,4,2,,3733,,,,,,,4
726,E2160,MILANO FORMALS,ROYAL,4,1,,3733,,,,,,,4
728,E2162,MILANO FORMALS,RAINBOW,4,1,,3240,,,,,,,4
728,E2527,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
728,E2543,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
729,E2436,MILANO FORMALS,BLACK/PRINT,4,1,,3240,,,,,,,4
729,E2554,MILANO FORMALS,GOLD,4,1,,3240,,,,,,,4
730,E1698,MILANO FORMALS,CORAL,4,1,,3240,,,,,,,4
731,E1502,MILANO FORMALS,NAVY,4,2,,3240,,,,,,,4
731,E1531,MILANO FORMALS,PURPLE,4,2,,3240,,,,,,,4
732,E1879,MILANO FORMALS,PURPLE,4,1,,3240,,,,,,,4
732,E2072,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
733,B8998,MILANO FORMALS,WHITE,4,9,,3240,,,,,,,4
736,E1270,MILANO FORMALS,POOL,4,3,,3240,,,,,,,4
738,E1260,MILANO FORMALS,TRUFFLE,4,1,,3240,,,,,,,4
738,E1954,MILANO FORMALS,PLUM,4,1,,3240,,,,,,,4
739,B8998,MILANO FORMALS,ROYAL,4,2,,3240,,,,,,,4
743,E2501,MILANO FORMALS,LAVENDER,4,1,,3240,,,,,,,4
745,E1168,MILANO FORMALS,SAGE,4,1,,3240,,,,,,,4
746,E1013,MILANO FORMALS,SANGRIA,4,7,,3240,,,,,,,4
746,E1593,MILANO FORMALS,POOL,4,1,,3240,,,,,,,4
746,E2018,MILANO FORMALS,PEACOCK/GREEN,4,1,,3240,,,,,,,4
747,E2329,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
748,E1412,MILANO FORMALS,ROYAL,4,6,,3240,,,,,,,4
751,E2180,MILANO FORMALS,WINE,4,1,,3240,,,,,,,4
751,E2570,MILANO FORMALS,BURGUNDY,4,1,,3240,,,,,,,4
752,E1260,MILANO FORMALS,TRUFFLE,4,2,,3240,,,,,,,4
752,E1412,MILANO FORMALS,ROYAL,4,5,,3240,,,,,,,4
752,E1531,MILANO FORMALS,POOL,4,2,,3240,,,,,,,4
754,AA9316,ANDY ANAND COUTURE,WHITE,4,1,,3240,,,,,,,4
754,AA9330,ANDY ANAND COUTURE,,4,1,,3240,,,,,,,4
755,AA9309,ANDY ANAND COUTURE,IVORY,4,1,,3240,,,,,,,4
755,AA9317,ANDY ANAND COUTURE,IVORY,4,3,,3240,,,,,,,4
755,AA9319,ANDY ANAND COUTURE,,4,1,,3240,,,,,,,4
755,AA9331,ANDY ANAND COUTURE,WHITE,4,1,,3240,,,,,,,4
755,AA9331,ANDY ANAND COUTURE,IVORY,4,1,,3240,,,,,,,4
757,E1295,MILANO FORMALS,TRUFFLE,4,6,,3240,,,,,,,4
757,E1822,MILANO FORMALS,PEACH,4,1,,3240,,,,,,,4
759,E1412,MILANO FORMALS,BLACK,4,3,,3240,,,,,,,4
761,E1387,MILANO FORMALS,TURQUOISE,4,1,,3240,,,,,,,4
761,E2087,MILANO FORMALS,ROSE/QUARTZ,4,1,,3240,,,,,,,4
762,E2243,MILANO FORMALS,BLACK/RED,4,1,,3240,,,,,,,4
765,E1891,MILANO FORMALS,PURPLE,4,4,,3240,,,,,,,4
766,E1531,MILANO FORMALS,POOL,4,1,,3240,,,,,,,4
766,E1918,MILANO FORMALS,GREEN,4,1,,3240,,,,,,,4
766,E1954,MILANO FORMALS,PLUM,4,1,,3240,,,,,,,4
769,E1260,MILANO FORMALS,TRUFFLE,4,1,,3240,,,,,,,4
769,E1387,MILANO FORMALS,GREEN,4,2,,3240,,,,,,,4
769,E1412,MILANO FORMALS,BROWN,4,2,,3240,,,,,,,4
769,E1582,MILANO FORMALS,FUCHSIA,4,1,,3240,,,,,,,4
770,B8998,MILANO FORMALS,SANGRIA,4,1,,3240,,,,,,,4
773,E1412,MILANO FORMALS,BROWN,4,8,,3240,,,,,,,4
774,AA222,ANDY ANAND COUTURE,WHITE,4,1,,3240,,,,,,,4
774,AA9257,ANDY ANAND COUTURE,IVORY,4,1,,3240,,,,,,,4
774,E1295,MILANO FORMALS,TEAL,4,2,,3240,,,,,,,4
774,E1582,MILANO FORMALS,FUCHSIA,4,1,,3240,,,,,,,4
776,E1340,MILANO FORMALS,RED,4,2,,3240,,,,,,,4
777,E2053,MILANO FORMALS,TEAL,4,1,,3240,,,,,,,4
779,E1264,MILANO FORMALS,CLARET,4,1,,3240,,,,,,,4
779,E1285,MILANO FORMALS,CAFE,4,1,,3240,,,,,,,4
779,E1379,MILANO FORMALS,TEAL,4,1,,3240,,,,,,,4
779,E1573,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
779,E2076,MILANO FORMALS,WINE,4,1,,3240,,,,,,,4
779,E2076,MILANO FORMALS,MIDNIGHT,4,1,,3240,,,,,,,4
779,E2088,MILANO FORMALS,DUSTY ROSE,4,1,,3240,,,,,,,4
779,E2121,MILANO FORMALS,MIDNIGHT,4,1,,3240,,,,,,,4
779,E2511,MILANO FORMALS,BLUE,4,1,,3240,,,,,,,4
779,E2602,MILANO FORMALS,MINT,4,1,,3240,,,,,,,4
781,E1295,MILANO FORMALS,TRUFFLE,4,2,,3240,,,,,,,4
781,E1295,MILANO FORMALS,TEAL,4,1,,3240,,,,,,,4
781,E1696,MILANO FORMALS,ROYAL,4,3,,3240,,,,,,,4
782,E1729,MILANO FORMALS,FUCHSIA,4,2,,3240,,,,,,,4
783,E1676,MILANO FORMALS,BLUE/PINK,4,1,,3240,,,,,,,4
785,E1013,MILANO FORMALS,FUCHSIA,4,1,,3240,,,,,,,4
788,E2243,MILANO FORMALS,BLACK/RED,4,4,,3240,,,,,,,4
790,E2075,MILANO FORMALS,MIDNIGHT,4,2,,3240,,,,,,,4
791,E2344,MILANO FORMALS,BLACK/NUDE,4,7,,3240,,,,,,,4
792,E2053,MILANO FORMALS,NAVY,4,1,,3240,,,,,,,4
793,E2494,MILANO FORMALS,SANGRIA,4,1,,3240,,,,,,,4
794,E1954,MILANO FORMALS,PLUM,4,1,,3240,,,,,,,4
795,E2497,MILANO FORMALS,BLUSH,4,1,,3240,,,,,,,4
797,B8998,MILANO FORMALS,WHITE,4,1,,3240,,,,,,,4
800,B8998,MILANO FORMALS,CORAL,4,2,,3240,,,,,,,4
801,E1796,MILANO FORMALS,NAVY,4,5,,3240,,,,,,,4
802,E1918,MILANO FORMALS,GREEN,4,1,,3240,,,,,,,4
803,2260,MILANO FORMALS,BLACK/RED,4,1,,3240,,,,,,,4
803,E1683,MILANO FORMALS,WHITE,4,1,,3240,,,,,,,4
803,E2110,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
804,E1904,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
804,E2561,MILANO FORMALS,NAVY,4,1,,3240,,,,,,,4
805,E1930,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
807,E2256,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
808,E1387,MILANO FORMALS,GREEN,4,6,,3240,,,,,,,4
808,E1950,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
809,E1387,MILANO FORMALS,PINK,4,1,,3240,,,,,,,4
810,E2072,MILANO FORMALS,BLACK,4,2,,3240,,,,,,,4
812,E1465,MILANO FORMALS,PURPLE,4,1,,3240,,,,,,,4
818,E1954,MILANO FORMALS,PLUM,4,1,,3240,,,,,,,4
818,E2551,MILANO FORMALS,RED,4,1,,3240,,,,,,,4
819,E1013,MILANO FORMALS,PINK,4,1,,3240,,,,,,,4
819,E2082,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
820,E2496,MILANO FORMALS,PEACH,4,2,,3240,,,,,,,4
822,AA222,ANDY ANAND COUTURE,WHITE,4,4,,3240,,,,,,,4
822,B8865,MILANO FORMALS,WHITE,4,1,,3240,,,,,,,4
822,E1838,MILANO FORMALS,TEAL,4,1,,3240,,,,,,,4
825,AA9312,ANDY ANAND COUTURE,WHITE,4,1,,3240,,,,,,,4
826,AA9319,ANDY ANAND COUTURE,WHITE,4,1,,3240,,,,,,,4
826,AA9319,ANDY ANAND COUTURE,IVORY,4,1,,3240,,,,,,,4
827,AA9318,ANDY ANAND COUTURE,WHITE,4,1,,3240,,,,,,,4
833,AA9329,ANDY ANAND COUTURE,WHITE,4,1,,3240,,,,,,,4
833,B8865,MILANO FORMALS,WHITE,4,1,,3240,,,,,,,4
840,E1579,MILANO FORMALS,WHITE,4,4,,3240,,,,,,,4
842,E1538,MILANO FORMALS,SAGE,4,9,,3240,,,,,,,4
844,E1540,MILANO FORMALS,BLUE/PINK,4,2,,3240,,,,,,,4
846,E1264,MILANO FORMALS,SAGE,4,1,,3240,,,,,,,4
847,E1729,MILANO FORMALS,IVORY,4,1,,3240,,,,,,,4
847,E2107,MILANO FORMALS,NAVY,4,1,,3240,,,,,,,4
848,E1676,MILANO FORMALS,BLUE/PINK,4,1,,3240,,,,,,,4
848,E1795,MILANO FORMALS,NAVY,4,1,,3240,,,,,,,4
848,E1796,MILANO FORMALS,NAVY,4,1,,3240,,,,,,,4
848,E1796,MILANO FORMALS,BISCOTTI,4,2,,3240,,,,,,,4
850,E1119,MILANO FORMALS,BURGUNDY,4,1,,3240,,,,,,,4
850,E1379,MILANO FORMALS,SAGE,4,1,,3240,,,,,,,4
850,E1472,MILANO FORMALS,ROYAL,4,1,,3240,,,,,,,4
850,E2027,MILANO FORMALS,WINE,4,1,,3240,,,,,,,4
850,E2524,MILANO FORMALS,MAUVE,4,1,,3240,,,,,,,4
853,E2366,MILANO FORMALS,BLACK/GOLD,4,1,,3240,,,,,,,4
854,E2493,MILANO FORMALS,PEACH,4,1,,3240,,,,,,,4
854,E2498,MILANO FORMALS,BLUE,4,1,,3240,,,,,,,4
855,E1716,MILANO FORMALS,PURPLE,4,1,,3240,,,,,,,4
855,E1761,MILANO FORMALS,RED,4,1,,3240,,,,,,,4
855,E2043,MILANO FORMALS,CORAL,4,1,,3240,,,,,,,4
855,E2136,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
855,E2196,MILANO FORMALS,RED,4,1,,3240,,,,,,,4
856,E1340,MILANO FORMALS,CORAL,4,1,,3240,,,,,,,4
856,E2060,MILANO FORMALS,MIDNIGHT,4,1,,3240,,,,,,,4
856,E2296,MILANO FORMALS,GREEN/PURPLE,4,1,,3240,,,,,,,4
857,E1637,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
857,E2073,MILANO FORMALS,BLUE,4,1,,3240,,,,,,,4
64,F570,MILANO FORMALS,NAVY,5,1,,3033,,,,,,,5
114,E1032,MILANO FORMALS,BLACK,5,4,,3033,,,,,,,5
536,E1068,MILANO FORMALS,BURGUNDY,5,3,,3735,,,,,,,5
3,F1116,MILANO FORMALS,LILAC,6,3,,3033,,,,,,,6
4,E1799,MILANO FORMALS,FUCHSIA,6,2,,3033,,,,,,,6
4,E1852,MILANO FORMALS,PINK,6,3,,3033,,,,,,,6
4,E1852,MILANO FORMALS,BURGUNDY,6,2,,3033,,,,,,,6
6,E1421,MILANO FORMALS,CORAL,6,4,,3033,,,,,,,6
6,E2327,MILANO FORMALS,RED/BLACK,6,1,,3033,,,,,,,6
6,E2770,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
7,E2253,MILANO FORMALS,RED,6,12,,3033,,,,,,,6
7,E2513,MILANO FORMALS,RED,6,4,,3033,,,,,,,6
11,E1890,MILANO FORMALS,BLACK,6,5,,3033,,,,,,,6
12,E2560,MILANO FORMALS,NAVY,6,1,,3033,,,,,,,6
14,E2531,MILANO FORMALS,ROYAL BLUE,6,4,,3033,,229,,,,,6
15,E1379,MILANO FORMALS,TRUFFLE,6,1,,3033,,,,,,,6
15,E2524,MILANO FORMALS,GREEN,6,2,,3033,,219,,,,,6
18,E1379,MILANO FORMALS,PEACOCK,6,3,,3033,,,,,,,6
20,E1582,MILANO FORMALS,TEAL,6,1,,3033,,,,,,,6
20,E2602,MILANO FORMALS,MINT,6,1,,3033,,,,,,,6
23,E2602,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
24,E1421,MILANO FORMALS,CORAL,6,2,,3033,,,,,,,6
24,E1531,MILANO FORMALS,CORAL,6,2,,3033,,,,,,,6
24,E2225,MILANO FORMALS,BLACK/GREEN,6,1,,3033,,,,,,,6
26,E1730,MILANO FORMALS,CHARCOAL,6,4,,3033,,,,,,,6
28,E2560,MILANO FORMALS,NAVY,6,2,,3033,,,,,,,6
29,E1984,MILANO FORMALS,,6,1,,3033,,,,,,,6
29,E2225,MILANO FORMALS,BLACK/GREEN,6,2,,3033,,,,,,,6
33,E1696,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
35,E1270,MILANO FORMALS,FUCHSIA,6,6,,3033,,,,,,,6
38,AA9306,ANDY ANAND COUTURE,CHAMPAGNE/IVORY,6,1,,3033,,389,,,,,6
39,AA9315,ANDY ANAND COUTURE,,6,1,,3033,,699,,,,,6
41,E1730,MILANO FORMALS,BURNTORE,6,1,,3033,,,,,,,6
44,E1908,MILANO FORMALS,SKY BLUE,6,4,,3033,,,,,,,6
47,E2171,MILANO FORMALS,SKY BLUE,6,1,,3033,,,,,,,6
52,E1420,MILANO FORMALS,PURPLE,6,4,,3033,,,,,,,6
53,E1582,MILANO FORMALS,PURPLE,6,4,,3033,,,,,,,6
55,AA9313,ANDY ANAND COUTURE,IVORY,6,3,,3033,,,,,,,6
59,E1827,MILANO FORMALS,BLACK,6,2,,3033,,,,,,,6
59,E1908,MILANO FORMALS,SKY BLUE,6,2,,3033,,,,,,,6
60,AA9313,ANDY ANAND COUTURE,IVORY,6,1,,3033,,,,,,,6
61,E1463,MILANO FORMALS,CORAL,6,2,,3033,,,,,,,6
62,E1583,MILANO FORMALS,TEAL,6,1,,3033,,,,,,,6
62,E1657,MILANO FORMALS,TEAL,6,3,,3033,,,,,,,6
62,E2080,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
62,E2126,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
64,F570,MILANO FORMALS,ROYAL,6,1,,3033,,,,,,,6
64,F570,MILANO FORMALS,NAVY,6,1,,3033,,,,,,,6
69,E2601,MILANO FORMALS,EMERALD,6,4,,3033,,,,,,,6
71,E2601,MILANO FORMALS,EMERALD,6,7,,3033,,,,,,,6
80,AA9312,ANDY ANAND COUTURE,WHITE,6,1,,3033,,,,,,,6
82,E1421,MILANO FORMALS,CORAL,6,1,,3033,,,,,,,6
84,E2524,MILANO FORMALS,CHERRY,6,2,,3033,,,,,,,6
84,E2540,MILANO FORMALS,TEAL,6,4,,3033,,,,,,,6
85,E2540,MILANO FORMALS,TEAL,6,1,,3033,,,,,,,6
86,E2509,MILANO FORMALS,BURGUNDY,6,4,,3033,,,,,,,6
86,E2535,MILANO FORMALS,BURGUNDY,6,1,,3033,,,,,,,6
89,AA9312,ANDY ANAND COUTURE,BURGUNDY,6,1,,3033,,,,,,,6
92,AA9308,ANDY ANAND COUTURE,WHITE,6,1,,3033,,,,,,,6
97,E2171,MILANO FORMALS,LIGHT BLUE,6,1,,3033,,,,,,,6
101,E2114,MILANO FORMALS,ROYAL BLUE,6,3,,3033,,,,,,,6
102,E1573,MILANO FORMALS,BLACK,6,2,,3033,,,,,,,6
103,E1573,MILANO FORMALS,PURPLE,6,3,,3033,,,,,,,6
105,E1729,MILANO FORMALS,MINT,6,11,,3033,,,,,,,6
106,E1334,MILANO FORMALS,FUCHSIA,6,1,,3033,,,,,,,6
106,E1344,MILANO FORMALS,YELLOW,6,1,,3033,,,,,,,6
107,E1573,MILANO FORMALS,BLACK,6,2,,3033,,,,,,,6
109,E1896,MILANO FORMALS,POOL/WHITE,6,2,,3033,,,,,,,6
110,E2526,MILANO FORMALS,GREEN,6,4,,3033,,,,,,,6
110,E2543,MILANO FORMALS,BLACK,6,2,,3033,,,,,,,6
112,E2279,MILANO FORMALS,BURGUNDY,6,1,,3033,,,,,,,6
114,AA9321,ANDY ANAND COUTURE,IVORY,6,1,,3033,,,,,,,6
114,E1347,MILANO FORMALS,BLUE,6,1,,3033,,,,,,,6
114,E1672,MILANO FORMALS,SKY BLUE,6,2,,3033,,,,,,,6
114,E2059,MILANO FORMALS,ROYAL,6,1,,3033,,,,,,,6
114,E2511,MILANO FORMALS,BLUE,6,1,,3033,,,,,,,6
114,E2531,MILANO FORMALS,ROYAL,6,1,,3033,,,,,,,6
115,E1663,MILANO FORMALS,NAVY,6,1,,3033,,,,,,,6
115,E2158,MILANO FORMALS,GOLD,6,1,,3033,,,,,,,6
120,E2233,MILANO FORMALS,WHITE,6,1,,3033,,,,,,,6
121,E1531,MILANO FORMALS,CORAL,6,7,,3033,,,,,,,6
122,E1386,MILANO FORMALS,PLUM,6,1,,3033,,,,,,,6
124,E1452,MILANO FORMALS,PURPLE,6,2,,3033,,,,,,,6
125,E1663,MILANO FORMALS,PURPLE,6,2,,3033,,,,,,,6
127,E2543,MILANO FORMALS,BLACK,6,2,,3033,,,,,,,6
127,E2560,MILANO FORMALS,NAVY,6,1,,3033,,,,,,,6
131,E1502,MILANO FORMALS,IVORY,6,4,,3033,,,,,,,6
131,E1729,MILANO FORMALS,IVORY,6,1,,3033,,,,,,,6
133,B8998,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
134,B8998,MILANO FORMALS,CLARET,6,7,,3033,,,,,,,6
135,E1795,MILANO FORMALS,BISCOTTI,6,1,,3033,,,,,,,6
135,E2549,MILANO FORMALS,BLACK/GREEN,6,1,,3033,,,,,,,6
137,E1579,MILANO FORMALS,WHITE,6,1,,3033,,,,,,,6
139,E1799,MILANO FORMALS,TEAL,6,3,,3033,,,,,,,6
140,E2513,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
140,E2514,MILANO FORMALS,EMERALD,6,1,,3033,,,,,,,6
140,E2717,MILANO FORMALS,CHAMPAGNE,6,1,,3033,,,,,,,6
142,AA9270,ANDY ANAND COUTURE,WHITE/NAVY,6,1,,3033,,,,,,,6
142,AA9270,ANDY ANAND COUTURE,WHITE/BURGUNDY,6,1,,3033,,,,,,,6
144,E1730,MILANO FORMALS,ROYAL,6,2,,3033,,,,,,,6
144,E1730,MILANO FORMALS,ORANGE,6,1,,3033,,,,,,,6
144,E1730,MILANO FORMALS,CHARCOAL,6,1,,3033,,,,,,,6
147,E2550,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
149,E1730,MILANO FORMALS,ROYAL,6,2,,3033,,,,,,,6
149,E2255,MILANO FORMALS,FUCHSIA,6,1,,3033,,,,,,,6
151,E1582,MILANO FORMALS,FUCHSIA,6,2,,3033,,,,,,,6
151,E1852,MILANO FORMALS,PINK,6,1,,3033,,,,,,,6
153,AA9270,ANDY ANAND COUTURE,WHITE/IVORY,6,1,,3033,,,,,,,6
154,AA9300,ANDY ANAND COUTURE,IVORY,6,1,,3033,,,,,,,6
154,E1827,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
154,F1116,MILANO FORMALS,LILAC,6,1,,3033,,,,,,,6
156,E1799,MILANO FORMALS,TEAL,6,2,,3033,,,,,,,6
157,E2602,MILANO FORMALS,MINT,6,1,,3033,,,,,,,6
157,E2602,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
158,E1463,MILANO FORMALS,TEAL,6,1,,3033,,,,,,,6
158,E1520,MILANO FORMALS,BURNT ORANGE,6,2,,3033,,139,,,,,6
162,AA9306,ANDY ANAND COUTURE,IVORY,6,1,,3033,,,,,,,6
162,AA9308,ANDY ANAND COUTURE,IVORY,6,1,,3033,,,,,,,6
162,AA9313,ANDY ANAND COUTURE,IVORY,6,1,,3033,,,,,,,6
163,AA9313,ANDY ANAND COUTURE,IVORY,6,1,,3033,,,,,,,6
163,AA9315,ANDY ANAND COUTURE,IVORY,6,1,,3033,,,,,,,6
164,E2082,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
164,E2241,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
164,E2449,MILANO FORMALS,GREEN,6,1,,3033,,,,,,,6
165,E1334,MILANO FORMALS,FUCHSIA,6,3,,3033,,,,,,,6
167,E1379,MILANO FORMALS,PEACOCK,6,1,,3033,,,,,,,6
169,E1918,MILANO FORMALS,GREEN,6,1,,3033,,,,,,,6
170,E2551,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
172,AA9270,ANDY ANAND COUTURE,BURGUNDY,6,2,,3033,,,,,,,6
172,E2514,MILANO FORMALS,EMERALD,6,1,,3033,,,,,,,6
173,E1581,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
173,E2253,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
174,F1116,MILANO FORMALS,LILAC,6,1,,3033,,,,,,,6
175,E1270,MILANO FORMALS,TEAL,6,1,,3033,,,,,,,6
187,E1379,MILANO FORMALS,PEACOCK,6,1,,3033,,,,,,,6
191,AA9301,ANDY ANAND COUTURE,,6,1,,3033,,,,,,,6
192,AA9254,ANDY ANAND COUTURE,,6,4,,3033,,,,,,,6
198,,MILANO FORMALS,BURNT ORANGE,6,2,,3033,,,,,,,6
199,E1730,MILANO FORMALS,ORANGE,6,1,,3033,,,,,,,6
204,E2106,MILANO FORMALS,BABY BLUE,6,1,,3033,,,,,,,6
206,E2428,MILANO FORMALS,NAVY,6,2,,3033,,,,,,,6
207,E1259,MILANO FORMALS,SKY BLUE,6,1,,3033,,,,,,,6
208,AA9315,ANDY ANAND COUTURE,IVORY,6,2,,3033,,,,,,,6
209,AA9315,ANDY ANAND COUTURE,WHITE,6,2,,3033,,,,,,,6
211,AA219,ANDY ANAND COUTURE,WHITE,6,1,,3033,,,,,,,6
211,E1546,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
211,E2333,MILANO FORMALS,NAVY,6,1,,3033,,,,,,,6
214,AA219,ANDY ANAND COUTURE,WHITE,6,1,,3033,,,,,,,6
214,AA9270,ANDY ANAND COUTURE,WHITE BURGUNDY,6,1,,3033,,,,,,,6
216,AA9308,ANDY ANAND COUTURE,WHITE,6,1,,3033,,,,,,,6
218,E2755,MILANO FORMALS,PEACH,6,2,,3033,,,,,,,6
219,E1838,MILANO FORMALS,TEAL,6,1,,3033,,,,,,,6
219,E2553,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
221,E2553,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
222,E2574,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
222,E2614,MILANO FORMALS,NAVY,6,1,,3033,,,,,,,6
223,E1911,MILANO FORMALS,NAVY,6,10,,3033,,,,,,,6
225,E2227,MILANO FORMALS,FUCHSIA,6,6,,3033,,,,,,,6
226,AA9270,ANDY ANAND COUTURE,WHITE,6,1,,3033,,,,,,,6
226,E1827,MILANO FORMALS,BLACK,6,1,,3033,,,,,,,6
226,E2613,MILANO FORMALS,MAUVE,6,1,,3033,,,,,,,6
228,E2081,MILANO FORMALS,NAVY,6,1,,3033,,,,,,,6
228,E2389,MILANO FORMALS,PURPLE,6,1,,3033,,,,,,,6
228,E2553,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
231,E2549,MILANO FORMALS,BLACK/GREEN,6,3,,3033,,,,,,,6
236,E2067,MILANO FORMALS,BLACK/BURGUNDY,6,3,,3032,,,,,,,6
238,E2227,MILANO FORMALS,FUCHSIA,6,2,,3032,,,,,,,6
240,E2106,MILANO FORMALS,SKY BLUE,6,8,,3032,,,,,,,6
241,AA9304,ANDY ANAND COUTURE,WHITE,6,2,,3032,,,,,,,6
241,AA9332,ANDY ANAND COUTURE,OFF WHITE,6,1,,3032,,,,,,,6
242,AA219,ANDY ANAND COUTURE,WHITE,6,1,,3032,,,,,,,6
247,E2329,MILANO FORMALS,BLACK,6,2,,3032,,,,,,,6
248,E2227,MILANO FORMALS,FUCHSIA,6,2,,3032,,,,,,,6
249,E2081,MILANO FORMALS,NAVY,6,2,,3032,,,,,,,6
252,E1809,MILANO FORMALS,ORANGE,6,1,,3032,,,,,,,6
252,E1918,MILANO FORMALS,GREEN,6,1,,3032,,,,,,,6
254,E2589,MILANO FORMALS,BLACK,6,1,,3032,,,,,,,6
255,E1822,MILANO FORMALS,PEACH,6,5,,3032,,,,,,,6
255,E1822,MILANO FORMALS,PEACH,6,1,,3032,,,,,,,6
256,E2107,MILANO FORMALS,LAVENDER,6,1,,3032,,,,,,,6
258,E1420,MILANO FORMALS,ROYAL,6,7,,3032,,,,,,,6
259,E2106,MILANO FORMALS,BABY BLUE,6,6,,3032,,,,,,,6
263,E1552,MILANO FORMALS,BLACK,6,,,3032,,,,,,,6
263,E2324,MILANO FORMALS,PINK,6,1,,3032,,,,,,,6
263,E2560,MILANO FORMALS,NAVY,6,1,,3032,,,,,,,6
265,E1502,MILANO FORMALS,IVORY,6,2,,3032,,,,,,,6
266,AA229,ANDY ANAND COUTURE,WHITE/NUDE,6,1,,3032,,,,,,,6
268,AA221,ANDY ANAND COUTURE,WHITE,6,1,,3032,,,,,,,6
268,AA9304,ANDY ANAND COUTURE,WHITE,6,1,,3032,,,,,,,6
271,E2786,MILANO FORMALS,PURPLE,6,1,,3032,,,,,,,6
271,B7715,MILANO FORMALS,BLACK,6,1,,3032,,,,,,,6
273,E2088,MILANO FORMALS,BLACK,6,1,,3032,,,,,,,6
274,E2084,MILANO FORMALS,BLACK,6,3,,3032,,,,,,,6
274,E2088,MILANO FORMALS,BURGUNDY,6,6,,3032,,,,,,,6
275,E2225,MILANO FORMALS,BLACK/GREEN,6,1,,3032,,,,,,,6
288,E1022,MILANO FORMALS,PURPLE,6,1,,3032,,,,,,,6
288,E1918,MILANO FORMALS,GREEN,6,1,,3032,,,,,,,6
293,E1463,MILANO FORMALS,TEAL,6,1,,3032,,,,,,,6
293,E1730,MILANO FORMALS,CHARCOAL,6,1,,3032,,,,,,,6
293,E2088,MILANO FORMALS,BURGUNDY,6,1,,3032,,,,,,,6
294,E1852,MILANO FORMALS,CHARCOAL,6,1,,3032,,,,,,,6
296,E2059,MILANO FORMALS,ROYAL,6,2,,3032,,,,,,,6
298,E2061,MILANO FORMALS,BLACK,6,2,,3032,,,,,,,6
299,E1520,MILANO FORMALS,BURNT ORANGE,6,1,,3032,,,,,,,6
300,E1663,MILANO FORMALS,NAVY,6,2,,3032,,,,,,,6
301,E1520,MILANO FORMALS,BURNT ORANGE,6,5,,3032,,,,,,,6
304,E1911,MILANO FORMALS,,6,4,,3032,,,,,,,6
310,E2553,MILANO FORMALS,RED,6,2,,3032,,,,,,,6
314,E1657,MILANO FORMALS,TEAL,6,2,,3032,,,,,,,6
