Code,Color,Size,Brand,Quantity,Category,Price
E1295,TEAL,14,MILANO FORMALS,3,Bridesmaid,197.0
E1295,TEAL,16,MILANO FORMALS,3,Bridesmaid,388.0
E1295,TEAL,20,MILANO FORMALS,14,Bridesmaid,227.0
E1295,TRUFFLE,4,MILANO FORMALS,19,Bridesmaid,227.0
E1295,TRUFFLE,6,MILANO FORMALS,5,Bridesmaid,227.0
E1295,TRUFFLE,8,MILANO FORMALS,13,Bridesmaid,227.0
E1295,TRUFFLE,10,MILANO FORMALS,6,Bridesmaid,227.0
E1295,TRUFFLE,12,MILANO FORMALS,17,Bridesmaid,227.0
E1295,TRUFFLE,16,MILANO FORMALS,8,Bridesmaid,227.0
E1295,TRUFFLE,20,MILANO FORMALS,5,Bridesmaid,227.0
E1295,TRUFFLE,24,MILANO FORMALS,1,Bridesmaid,227.0
E1295,WATERMELON,8,MILANO FORMALS,1,Bridesmaid,227.0
E1303,GREY,4,MILANO FORMALS,4,,227.0
E1303,GREY,6,MILANO FORMALS,1,,227.0
E1312,CLARET,8,MILANO FORMALS,5,,227.0
E1312,CLARET,10,MILANO FORMALS,3,,227.0
E1312,CLARET,12,MILANO FORMALS,2,,227.0
E1312,CLARET,14,MILANO FORMALS,3,,227.0
E1312,CLARET,16,MILANO FORMALS,2,,227.0
E1312,CLARET,18,MILANO FORMALS,13,,227.0
E1312,CLARET,22,MILANO FORMALS,5,,227.0
E1312,SANGRIA,8,MILANO FORMALS,2,,227.0
E1312,SILVER,22,MILANO FORMALS,1,,227.0
E1312,SUNSHINE,8,MILANO FORMALS,5,,227.0
E1312,SUNSHINE,12,MILANO FORMALS,6,,
E1312,SUNSHINE,14,MILANO FORMALS,7,,
E1319,PURPLE,8,MILANO FORMALS,1,Short,
E1319,WHITE/BLACK,8,MILANO FORMALS,12,Short,
E1322,PURPLE,8,MILANO FORMALS,10,Short,
E1322,PURPLE,10,MILANO FORMALS,1,Short,
E1322,PURPLE,12,MILANO FORMALS,5,Short,
E1322,PURPLE,22,MILANO FORMALS,3,Short,
E1326,NAVY,4,MILANO FORMALS,7,,
E1326,NAVY,8,MILANO FORMALS,1,,
E1326,NAVY,10,MILANO FORMALS,1,,
E1326,NAVY,22,MILANO FORMALS,2,,
E1327,BLACK,12,MILANO FORMALS,1,Embellished,
E1327,BLACK,14,MILANO FORMALS,6,Embellished,
E1333,TEAL,8,MILANO FORMALS,2,,198.0
E1333,TEAL,10,MILANO FORMALS,4,,198.0
E1334,FUCHSIA,2,MILANO FORMALS,3,,198.0
E1334,FUCHSIA,4,MILANO FORMALS,9,,198.0
E1334,FUCHSIA,6,MILANO FORMALS,3,,178.0
E1334,FUCHSIA,8,MILANO FORMALS,4,,178.0
E1334,FUCHSIA,10,MILANO FORMALS,7,,178.0
E1334,FUCHSIA,12,MILANO FORMALS,7,,178.0
E1336,LILAC,8,MILANO FORMALS,5,Short,
E1336,LILAC,10,MILANO FORMALS,1,Short,
E1336,LILAC,12,MILANO FORMALS,1,Short,
E1336,PURPLE,8,MILANO FORMALS,1,Short,
E1340,APPLE RED,4,MILANO FORMALS,2,,178.0
E1340,APPLE RED,8,MILANO FORMALS,1,,178.0
E1340,APPLE RED,14,MILANO FORMALS,1,,178.0
E1340,BLACK,4,MILANO FORMALS,1,,178.0
E1340,BLACK,6,MILANO FORMALS,5,,178.0
E1340,BLACK,8,MILANO FORMALS,1,,178.0
E1340,BLACK,10,MILANO FORMALS,1,,178.0
E1340,BLACK,12,MILANO FORMALS,1,,178.0
E1340,BLACK,16,MILANO FORMALS,1,,238.0
E1340,CORAL,4,MILANO FORMALS,2,,238.0
E1340,CORAL,8,MILANO FORMALS,1,,238.0
E1340,CORAL,14,MILANO FORMALS,1,,238.0
E1340,CORAL,18,MILANO FORMALS,1,,238.0
E1340,POOL,4,MILANO FORMALS,2,,238.0
E1340,POOL,8,MILANO FORMALS,2,,178.0
E1340,POOL,10,MILANO FORMALS,4,,178.0
E1340,PURPLE,4,MILANO FORMALS,9,,178.0
E1340,PURPLE,8,MILANO FORMALS,11,,178.0
E1340,PURPLE,10,MILANO FORMALS,12,,227.0
E1340,PURPLE,12,MILANO FORMALS,1,,227.0
E1340,PURPLE,18,MILANO FORMALS,1,,227.0
E1340,RED,4,MILANO FORMALS,3,,227.0
E1340,RED,12,MILANO FORMALS,2,,227.0
E1340,RED,18,MILANO FORMALS,1,,227.0
E1340,WHITE,4,MILANO FORMALS,5,,227.0
E1340,WHITE,6,MILANO FORMALS,4,,227.0
E1340,WHITE,8,MILANO FORMALS,7,,227.0
E1340,WHITE,10,MILANO FORMALS,3,,227.0
E1340,WHITE,12,MILANO FORMALS,9,,227.0
E1340,WHITE,14,MILANO FORMALS,5,,227.0
E1340,WHITE,16,MILANO FORMALS,1,,227.0
E1342,FUCHSIA,12,MILANO FORMALS,4,Short,227.0
E1342,FUCHSIA,18,MILANO FORMALS,1,Short,227.0
E1342,FUCHSIA,22,MILANO FORMALS,1,Short,227.0
E1344,YELLOW,2,MILANO FORMALS,4,Short,227.0
E1344,YELLOW,6,MILANO FORMALS,1,Short,227.0
E1344,YELLOW,8,MILANO FORMALS,1,Short,227.0
E1344,YELLOW,10,MILANO FORMALS,7,Short,227.0
E1344,YELLOW,12,MILANO FORMALS,5,Short,227.0
E1344,YELLOW,14,MILANO FORMALS,1,Short,227.0
E1344,YELLOW,18,MILANO FORMALS,1,Short,227.0
E1344,YELLOW,22,MILANO FORMALS,1,Short,227.0
E1347,BLUE,6,MILANO FORMALS,1,Embellished,227.0
E1347,BLUE,8,MILANO FORMALS,3,Embellished,227.0
E1347,BLUE,10,MILANO FORMALS,2,Embellished,227.0
E1348,PLATINUM,6,MILANO FORMALS,1,Short,227.0
E1348,PLATINUM,8,MILANO FORMALS,4,Short,227.0
E1348,PLATINUM,12,MILANO FORMALS,2,Short,227.0
E1354,LILAC,2,MILANO FORMALS,3,Embellished,227.0
E1354,LILAC,8,MILANO FORMALS,6,Embellished,158.0
E1354,LILAC,10,MILANO FORMALS,4,Embellished,158.0
E1354,LILAC,12,MILANO FORMALS,4,Embellished,158.0
E1356,CORAL,2,MILANO FORMALS,3,Bridesmaid,178.0
E1356,SKY BLUE,2,MILANO FORMALS,1,Bridesmaid,178.0
E1356,TRUFFLE,4,MILANO FORMALS,6,Bridesmaid,178.0
E1356,TRUFFLE,8,MILANO FORMALS,4,Bridesmaid,178.0
E1356,TRUFFLE,10,MILANO FORMALS,5,Bridesmaid,178.0
E1356,TRUFFLE,12,MILANO FORMALS,1,Bridesmaid,178.0
E1371,APPLERED/WHITE,8,MILANO FORMALS,12,,178.0
E1371,APPLERED/WHITE,10,MILANO FORMALS,9,,178.0
E1371,APPLERED/WHITE,12,MILANO FORMALS,10,,178.0
E1371,SAGE,8,MILANO FORMALS,1,,178.0
E1371,SAGE,10,MILANO FORMALS,1,,178.0
E1371,SAGE,14,MILANO FORMALS,1,,178.0
E1371,TRUFFLE/WHITE,8,MILANO FORMALS,10,,178.0
E1371,TRUFFLE/WHITE,10,MILANO FORMALS,8,,178.0
E1371,TRUFFLE/WHITE,12,MILANO FORMALS,8,,178.0
E1371,TRUFFLE/WHITE,18,MILANO FORMALS,2,,178.0
E1371,TRUFFLE/WHITE,22,MILANO FORMALS,1,,178.0
E1378,RED,4,MILANO FORMALS,3,Embellished,178.0
E1378,RED,12,MILANO FORMALS,6,Embellished,178.0
E1379,CORAL,4,MILANO FORMALS,4,Bridesmaid,178.0
E1379,CORAL,6,MILANO FORMALS,1,Bridesmaid,178.0
E1379,CORAL,8,MILANO FORMALS,4,Bridesmaid,178.0
E1379,CORAL,24,MILANO FORMALS,4,Bridesmaid,178.0
E1379,CORAL,28,MILANO FORMALS,2,Bridesmaid,178.0
E1379,NAVY,22,MILANO FORMALS,1,Bridesmaid,158.0
E1379,NAVY,28,MILANO FORMALS,1,Bridesmaid,158.0
E1379,PEACOCK,2,MILANO FORMALS,4,Bridesmaid,158.0
E1379,PEACOCK,4,MILANO FORMALS,9,Bridesmaid,196.0
E1379,PEACOCK,6,MILANO FORMALS,6,Bridesmaid,196.0
E1379,PEACOCK,8,MILANO FORMALS,12,Bridesmaid,196.0
E1379,PEACOCK,10,MILANO FORMALS,5,Bridesmaid,236.0
E1379,PEACOCK,18,MILANO FORMALS,2,Bridesmaid,236.0
E1379,SAGE,4,MILANO FORMALS,1,Bridesmaid,236.0
E1379,TEAL,4,MILANO FORMALS,1,Bridesmaid,236.0
E1379,TRUFFLE,4,MILANO FORMALS,8,Bridesmaid,276.0
E1379,TRUFFLE,6,MILANO FORMALS,1,Bridesmaid,276.0
E1379,TRUFFLE,8,MILANO FORMALS,19,Bridesmaid,276.0
E1379,TRUFFLE,10,MILANO FORMALS,11,Bridesmaid,276.0
E1379,WATERMELON,6,MILANO FORMALS,3,Bridesmaid,276.0
E1379,WATERMELON,10,MILANO FORMALS,2,Bridesmaid,276.0
E1379,WATERMELON,28,MILANO FORMALS,2,Bridesmaid,156.0
E1381,PURPLE,0,MILANO FORMALS,4,Short,156.0
E1381,PURPLE,4,MILANO FORMALS,11,Short,156.0
E1381,PURPLE,8,MILANO FORMALS,2,Short,156.0
E1381,PURPLE,12,MILANO FORMALS,13,Short,156.0
E1385,RED,16,MILANO FORMALS,2,,156.0
E1385,RED,20,MILANO FORMALS,1,,156.0
E1386,LILAC,4,MILANO FORMALS,6,,156.0
E1386,LILAC,8,MILANO FORMALS,1,,156.0
E1386,PLUM,6,MILANO FORMALS,1,,156.0
E1386,PLUM,12,MILANO FORMALS,4,,156.0
E1386,PLUM,16,MILANO FORMALS,5,,198.0
E1387,GREEN,4,MILANO FORMALS,8,,198.0
E1387,GREEN,8,MILANO FORMALS,1,,197.0
E1387,GREEN,12,MILANO FORMALS,1,,197.0
E1387,PINK,4,MILANO FORMALS,2,,197.0
E1387,PINK,8,MILANO FORMALS,7,,197.0
E1387,PINK,10,MILANO FORMALS,3,,197.0
E1387,PINK,12,MILANO FORMALS,2,,197.0
E1387,PINK,16,MILANO FORMALS,2,,197.0
E1387,PINK,18,MILANO FORMALS,1,,197.0
E1387,PINK,20,MILANO FORMALS,4,,197.0
E1387,PINK,22,MILANO FORMALS,2,,197.0
E1387,PINK,24,MILANO FORMALS,8,,197.0
E1387,PINK,26,MILANO FORMALS,1,,197.0
E1387,TURQUOISE,2,MILANO FORMALS,1,,197.0
E1387,TURQUOISE,4,MILANO FORMALS,12,,197.0
E1387,TURQUOISE,8,MILANO FORMALS,7,,197.0
E1387,TURQUOISE,24,MILANO FORMALS,4,,197.0
E1391,CLARET,20,MILANO FORMALS,3,,197.0
E1391,CLARET,22,MILANO FORMALS,1,,197.0
E1391,CLARET,24,MILANO FORMALS,11,,197.0
E1391,CLARET,28,MILANO FORMALS,2,,197.0
E1391,PURPLE,2,MILANO FORMALS,1,,197.0
E1391,PURPLE,4,MILANO FORMALS,11,,197.0
E1391,PURPLE,6,MILANO FORMALS,5,,158.0
E1391,PURPLE,8,MILANO FORMALS,16,,158.0
E1391,PURPLE,10,MILANO FORMALS,1,,158.0
E1391,PURPLE,12,MILANO FORMALS,2,,158.0
E1391,PURPLE,20,MILANO FORMALS,3,,156.0
E1391,PURPLE,24,MILANO FORMALS,11,,156.0
E1391,PURPLE,26,MILANO FORMALS,1,,156.0
E1391,PURPLE,28,MILANO FORMALS,4,,156.0
E1391,ROYAL,2,MILANO FORMALS,1,,156.0
E1391,ROYAL,4,MILANO FORMALS,5,,156.0
E1391,ROYAL,24,MILANO FORMALS,5,,156.0
E1391,ROYAL,28,MILANO FORMALS,2,,196.0
E1396,PURPLE,4,MILANO FORMALS,3,Embellished,196.0
E1396,PURPLE,10,MILANO FORMALS,1,Embellished,196.0
E1412,BLACK,4,MILANO FORMALS,10,,196.0
E1412,BLACK,8,MILANO FORMALS,20,,196.0
E1412,BLACK,12,MILANO FORMALS,1,,196.0
E1412,BLACK,14,MILANO FORMALS,14,,196.0
E1412,BROWN,4,MILANO FORMALS,26,,196.0
E1412,BROWN,8,MILANO FORMALS,26,,196.0
E1412,BROWN,10,MILANO FORMALS,1,,196.0
E1412,BROWN,12,MILANO FORMALS,20,,196.0
E1412,BROWN,14,MILANO FORMALS,1,,196.0
E1412,BROWN,16,MILANO FORMALS,7,,196.0
E1412,BROWN,20,MILANO FORMALS,4,,196.0
E1412,BROWN,24,MILANO FORMALS,1,,196.0
E1412,ROYAL,2,MILANO FORMALS,7,,196.0
E1412,ROYAL,4,MILANO FORMALS,13,,196.0
E1412,ROYAL,6,MILANO FORMALS,1,,156.0
E1412,ROYAL,8,MILANO FORMALS,23,,156.0
E1412,ROYAL,12,MILANO FORMALS,4,,156.0
E1420,CHAMPAGNE,2,MILANO FORMALS,2,Bridesmaid,156.0
E1420,CHAMPAGNE,4,MILANO FORMALS,3,Bridesmaid,156.0
E1420,CHAMPAGNE,12,MILANO FORMALS,1,Bridesmaid,156.0
E1420,PURPLE,2,MILANO FORMALS,4,Bridesmaid,156.0
E1420,PURPLE,4,MILANO FORMALS,5,Bridesmaid,156.0
E1420,PURPLE,6,MILANO FORMALS,4,Bridesmaid,156.0
E1420,PURPLE,8,MILANO FORMALS,3,Bridesmaid,156.0
E1420,PURPLE,10,MILANO FORMALS,1,Bridesmaid,156.0
E1420,PURPLE,12,MILANO FORMALS,3,Bridesmaid,156.0
E1420,PURPLE,24,MILANO FORMALS,1,Bridesmaid,156.0
E1420,ROYAL,2,MILANO FORMALS,2,Bridesmaid,156.0
E1420,ROYAL,4,MILANO FORMALS,22,Bridesmaid,156.0
E1420,ROYAL,6,MILANO FORMALS,10,Bridesmaid,156.0
E1420,ROYAL,8,MILANO FORMALS,13,Bridesmaid,156.0
E1420,ROYAL,10,MILANO FORMALS,5,Bridesmaid,156.0
E1420,ROYAL,20,MILANO FORMALS,1,Bridesmaid,178.0
E1420,ROYAL,22,MILANO FORMALS,4,Bridesmaid,178.0
E1420,SEA BLACK,0,MILANO FORMALS,1,Bridesmaid,150.0
E1421,CORAL,4,MILANO FORMALS,11,Bridesmaid,150.0
E1421,CORAL,6,MILANO FORMALS,7,Bridesmaid,150.0
E1421,CORAL,8,MILANO FORMALS,14,Bridesmaid,150.0
E1421,CORAL,10,MILANO FORMALS,8,Bridesmaid,150.0
E1421,CORAL,20,MILANO FORMALS,3,Bridesmaid,150.0
E1421,CORAL,24,MILANO FORMALS,3,Bridesmaid,150.0
E1421,GREY,2,MILANO FORMALS,1,Bridesmaid,150.0
E1421,GREY,4,MILANO FORMALS,2,Bridesmaid,150.0
E1421,GREY,8,MILANO FORMALS,7,Bridesmaid,150.0
E1421,GREY,10,MILANO FORMALS,2,Bridesmaid,150.0
E1421,GREY,12,MILANO FORMALS,4,Bridesmaid,150.0
E1421,GREY,16,MILANO FORMALS,2,Bridesmaid,150.0
E1421,GREY,24,MILANO FORMALS,4,Bridesmaid,150.0
E1421,ROYAL,4,MILANO FORMALS,8,Bridesmaid,150.0
E1421,ROYAL,6,MILANO FORMALS,1,Bridesmaid,150.0
E1421,ROYAL,10,MILANO FORMALS,2,Bridesmaid,150.0
E1421,SILVER,8,MILANO FORMALS,1,Bridesmaid,227.0
E1421,SILVER,14,MILANO FORMALS,1,Bridesmaid,227.0
E1421,SILVER,22,MILANO FORMALS,1,Bridesmaid,227.0
E1422,PURPLE,2,MILANO FORMALS,1,Bridesmaid,227.0
E1422,PURPLE,4,MILANO FORMALS,4,Bridesmaid,227.0
E1422,PURPLE,8,MILANO FORMALS,18,Bridesmaid,227.0
E1422,PURPLE,10,MILANO FORMALS,1,Bridesmaid,227.0
E1422,PURPLE,12,MILANO FORMALS,4,Bridesmaid,227.0
E1422,PURPLE,16,MILANO FORMALS,2,Bridesmaid,227.0
E1422,PURPLE,20,MILANO FORMALS,2,Bridesmaid,227.0
E1424,TEAL,10,MILANO FORMALS,1,Embellished,227.0
E1424,TEAL,12,MILANO FORMALS,5,Embellished,227.0
E1424,TEAL,16,MILANO FORMALS,4,Embellished,227.0
E1424,TEAL,24,MILANO FORMALS,3,Embellished,227.0
E1428,PURPLE,2,MILANO FORMALS,1,Embellished,227.0
E1428,PURPLE,4,MILANO FORMALS,4,Embellished,227.0
E1436,POOL,4,MILANO FORMALS,7,,227.0
E1436,VICTORIA,4,MILANO FORMALS,14,,227.0
E1436,VICTORIA,8,MILANO FORMALS,2,,227.0
E1438,BLACK,20,MILANO FORMALS,5,Embellished,227.0
E1438,BLACK,24,MILANO FORMALS,4,Embellished,227.0
E1439,EMERALD,4,MILANO FORMALS,1,,227.0
E1439,EMERALD,8,MILANO FORMALS,10,,227.0
E1439,EMERALD,12,MILANO FORMALS,1,,227.0
E1439,GREY,4,MILANO FORMALS,1,,227.0
E1439,TEAL,4,MILANO FORMALS,7,,227.0
E1439,TEAL,8,MILANO FORMALS,5,,227.0
E1439,TEAL,16,MILANO FORMALS,3,,227.0
E1439,TEAL,20,MILANO FORMALS,4,,227.0
E1439,TEAL,24,MILANO FORMALS,2,,227.0
E1442,BLACK,8,MILANO FORMALS,4,,227.0
E1448,PURPLE/BLACK,2,MILANO FORMALS,2,Embellished,227.0
E1448,PURPLE/BLACK,8,MILANO FORMALS,1,Embellished,227.0
E1449,SILVER,22,MILANO FORMALS,2,,227.0
E1452,PURPLE,2,MILANO FORMALS,2,Short,227.0
E1452,PURPLE,4,MILANO FORMALS,6,Short,227.0
E1452,PURPLE,6,MILANO FORMALS,2,Short,227.0
E1452,PURPLE,8,MILANO FORMALS,8,Short,227.0
E1452,PURPLE,12,MILANO FORMALS,1,Short,227.0
E1452,PURPLE,22,MILANO FORMALS,1,Short,227.0
E1463,CORAL,2,MILANO FORMALS,3,,227.0
E1463,CORAL,4,MILANO FORMALS,4,,227.0
E1463,CORAL,6,MILANO FORMALS,2,,227.0
E1463,CORAL,8,MILANO FORMALS,4,,227.0
E1463,CORAL,10,MILANO FORMALS,3,,227.0
E1463,CORAL,12,MILANO FORMALS,4,,227.0
E1463,CORAL,20,MILANO FORMALS,5,,227.0
E1463,TEAL,0,MILANO FORMALS,4,,227.0
E1463,TEAL,2,MILANO FORMALS,3,,227.0
E1463,TEAL,4,MILANO FORMALS,9,,227.0
E1463,TEAL,6,MILANO FORMALS,2,,227.0
E1463,TEAL,8,MILANO FORMALS,8,,227.0
E1463,TEAL,10,MILANO FORMALS,4,,227.0
E1463,TEAL,12,MILANO FORMALS,2,,227.0
E1463,TEAL,14,MILANO FORMALS,2,,227.0
E1463,TEAL,16,MILANO FORMALS,3,,236.0
E1463,TEAL,24,MILANO FORMALS,2,,236.0
E1463,TEAL,28,MILANO FORMALS,2,,236.0
E1463,TEAL,30,MILANO FORMALS,1,,236.0
E1463,TRUFFLE,4,MILANO FORMALS,12,,236.0
E1463,TRUFFLE,8,MILANO FORMALS,4,,236.0
E1463,TRUFFLE,12,MILANO FORMALS,8,,236.0
E1463,TRUFFLE,16,MILANO FORMALS,6,,198.0
E1463,TRUFFLE,20,MILANO FORMALS,5,,198.0
E1463,TRUFFLE,24,MILANO FORMALS,2,,198.0
E1465,PURPLE,4,MILANO FORMALS,1,,198.0
E1465,PURPLE,8,MILANO FORMALS,1,,198.0
E1467,GOLD,12,MILANO FORMALS,11,,198.0
E1470,GOLD,12,MILANO FORMALS,21,,120.0
E1470,PEACH,8,MILANO FORMALS,3,,120.0
E1472,ROYAL,4,MILANO FORMALS,1,Embellished,120.0
E1497,PURPLE,6,MILANO FORMALS,1,,198.0
E1502,CLARET,0,MILANO FORMALS,3,Bridesmaid,198.0
E1502,CLARET,2,MILANO FORMALS,1,Bridesmaid,196.0
E1502,CLARET,4,MILANO FORMALS,13,Bridesmaid,196.0
E1502,CLARET,8,MILANO FORMALS,7,Bridesmaid,196.0
E1502,CLARET,10,MILANO FORMALS,6,Bridesmaid,196.0
E1502,IVORY,2,MILANO FORMALS,1,Bridesmaid,196.0
E1502,IVORY,4,MILANO FORMALS,8,Bridesmaid,196.0
E1502,IVORY,6,MILANO FORMALS,6,Bridesmaid,196.0
E1502,IVORY,8,MILANO FORMALS,3,Bridesmaid,196.0
E1502,IVORY,12,MILANO FORMALS,1,Bridesmaid,196.0
E1502,NAVY,0,MILANO FORMALS,2,Bridesmaid,
E1502,NAVY,4,MILANO FORMALS,13,Bridesmaid,178.0
E1502,NAVY,6,MILANO FORMALS,7,Bridesmaid,178.0
E1502,NAVY,8,MILANO FORMALS,1,Bridesmaid,
E1502,NAVY,10,MILANO FORMALS,6,Bridesmaid,118.0
E1502,NAVY,12,MILANO FORMALS,7,Bridesmaid,118.0
E1502,POOL,12,MILANO FORMALS,1,Bridesmaid,118.0
E1502,RED,10,MILANO FORMALS,2,Bridesmaid,118.0
E1503,SKY BLUE,20,MILANO FORMALS,3,,118.0
E1503,SKY BLUE,24,MILANO FORMALS,2,,118.0
E1507,WATERMELON,12,MILANO FORMALS,1,,197.0
E1507,WATERMELON,14,MILANO FORMALS,1,,197.0
E1507,WATERMELON,18,MILANO FORMALS,1,,197.0
E1508,NUDE,2,MILANO FORMALS,1,Embellished,197.0
E1510,WHITE,0,MILANO FORMALS,3,Embellished,197.0
E1510,WHITE,2,MILANO FORMALS,2,Embellished,197.0
E1510,WHITE,4,MILANO FORMALS,1,Embellished,197.0
E1510,WHITE,8,MILANO FORMALS,4,Embellished,197.0
E1510,WHITE,10,MILANO FORMALS,1,Embellished,197.0
E1510,WHITE,12,MILANO FORMALS,7,Embellished,197.0
E1510,WHITE,16,MILANO FORMALS,1,Embellished,197.0
E1510,WHITE/BLUE,4,MILANO FORMALS,1,Embellished,197.0
E1510,WHITE/BLUE,12,MILANO FORMALS,2,Embellished,197.0
E1520,BURNT ORANGE,0,MILANO FORMALS,1,Short,197.0
E1520,BURNT ORANGE,2,MILANO FORMALS,3,Short,197.0
E1520,BURNT ORANGE,4,MILANO FORMALS,6,Short,197.0
E1520,BURNT ORANGE,6,MILANO FORMALS,9,Short,197.0
E1520,BURNT ORANGE,8,MILANO FORMALS,17,Short,197.0
E1520,BURNT ORANGE,10,MILANO FORMALS,6,Short,197.0
E1520,BURNT ORANGE,12,MILANO FORMALS,8,Short,197.0
E1520,BURNT ORANGE,14,MILANO FORMALS,1,Short,197.0
E1520,BURNT ORANGE,16,MILANO FORMALS,3,Short,197.0
E1520,BURNT ORANGE,18,MILANO FORMALS,1,Short,197.0
E1520,BURNT ORANGE,20,MILANO FORMALS,9,Short,197.0
E1520,BURNT ORANGE,24,MILANO FORMALS,5,Short,197.0
E1520,SANGRIA,14,MILANO FORMALS,6,Short,
E1520,SANGRIA,18,MILANO FORMALS,3,Short,
E1520,SANGRIA,22,MILANO FORMALS,8,Short,
E1520,SANGRIA,24,MILANO FORMALS,1,Short,
E1524,TEAL,12,MILANO FORMALS,11,,
E1531,CORAL,4,MILANO FORMALS,8,Bridesmaid,225.0
E1531,CORAL,6,MILANO FORMALS,13,Bridesmaid,
E1531,CORAL,8,MILANO FORMALS,10,Bridesmaid,227.0
E1531,CORAL,10,MILANO FORMALS,5,Bridesmaid,227.0
E1531,CORAL,12,MILANO FORMALS,8,Bridesmaid,227.0
E1531,CORAL,16,MILANO FORMALS,1,Bridesmaid,227.0
E1531,CORAL,20,MILANO FORMALS,6,Bridesmaid,227.0
E1531,CORAL,24,MILANO FORMALS,2,Bridesmaid,227.0
E1531,POOL,4,MILANO FORMALS,8,Bridesmaid,227.0
E1531,POOL,6,MILANO FORMALS,8,Bridesmaid,227.0
E1531,POOL,8,MILANO FORMALS,2,Bridesmaid,227.0
E1531,POOL,10,MILANO FORMALS,4,Bridesmaid,227.0
E1531,POOL,12,MILANO FORMALS,8,Bridesmaid,227.0
E1531,PURPLE,4,MILANO FORMALS,7,Bridesmaid,227.0
E1531,PURPLE,6,MILANO FORMALS,4,Bridesmaid,227.0
E1531,PURPLE,8,MILANO FORMALS,22,Bridesmaid,227.0
E1531,PURPLE,10,MILANO FORMALS,5,Bridesmaid,227.0
E1531,PURPLE,12,MILANO FORMALS,4,Bridesmaid,227.0
E1531,PURPLE,14,MILANO FORMALS,1,Bridesmaid,227.0
E1531,PURPLE,16,MILANO FORMALS,2,Bridesmaid,227.0
E1537,BLACK,2,MILANO FORMALS,1,,
E1537,BLACK,10,MILANO FORMALS,2,,
E1538,SAGE,2,MILANO FORMALS,1,,
E1538,SAGE,4,MILANO FORMALS,9,,
E1538,SAGE,8,MILANO FORMALS,3,,
E1540,BLUE/PINK,4,MILANO FORMALS,2,,
E1544,BLACK,4,MILANO FORMALS,11,Short,198.0
E1544,BLACK,6,MILANO FORMALS,10,Short,198.0
E1544,BLACK,8,MILANO FORMALS,13,Short,198.0
E1544,BLACK,12,MILANO FORMALS,1,Short,198.0
E1544,RED,2,MILANO FORMALS,1,Short,198.0
E1544,RED,4,MILANO FORMALS,2,Short,198.0
E1544,RED,6,MILANO FORMALS,1,Short,198.0
E1544,RED,10,MILANO FORMALS,6,Short,198.0
E1544,RED,12,MILANO FORMALS,4,Short,198.0
E1544,RED,14,MILANO FORMALS,2,Short,197.0
E1544,RED,18,MILANO FORMALS,5,Short,197.0
E1544,RED,20,MILANO FORMALS,2,Short,197.0
E1544,RED,22,MILANO FORMALS,5,Short,197.0
E1544,RED,24,MILANO FORMALS,3,Short,197.0
E1546,BLACK,4,MILANO FORMALS,12,Short,197.0
E1546,BLACK,6,MILANO FORMALS,1,Short,197.0
E1546,BLACK,8,MILANO FORMALS,1,Short,197.0
E1546,BLACK,10,MILANO FORMALS,1,Short,197.0
E1546,BLACK,14,MILANO FORMALS,2,Short,197.0
E1546,BLACK,22,MILANO FORMALS,1,Short,197.0
E1546,CORAL,4,MILANO FORMALS,1,Short,197.0
E1546,CORAL,6,MILANO FORMALS,1,Short,197.0
E1546,CORAL,8,MILANO FORMALS,3,Short,197.0
E1546,CORAL,12,MILANO FORMALS,1,Short,197.0
E1546,CORAL,14,MILANO FORMALS,2,Short,197.0
E1546,CORAL,20,MILANO FORMALS,3,Short,
E1546,CORAL,24,MILANO FORMALS,10,Short,227.0
E1546,PEACH,16,MILANO FORMALS,1,Short,227.0
E1546,PINK,10,MILANO FORMALS,1,Short,227.0
E1546,PURPLE,2,MILANO FORMALS,1,Short,227.0
E1546,PURPLE,20,MILANO FORMALS,1,Short,227.0
E1546,PURPLE,24,MILANO FORMALS,5,Short,227.0
E1552,BLACK,0,MILANO FORMALS,2,,227.0
E1552,BLACK,2,MILANO FORMALS,3,,227.0
E1552,BLACK,4,MILANO FORMALS,4,,227.0
E1552,BLACK,6,MILANO FORMALS,2,,227.0
E1552,BLACK,8,MILANO FORMALS,4,,227.0
E1552,BLACK,10,MILANO FORMALS,1,,227.0
E1573,BLACK,2,MILANO FORMALS,1,Bridesmaid,227.0
E1573,BLACK,4,MILANO FORMALS,4,Bridesmaid,227.0
E1573,BLACK,6,MILANO FORMALS,4,Bridesmaid,227.0
E1573,BLACK,8,MILANO FORMALS,6,Bridesmaid,227.0
E1573,BLACK,10,MILANO FORMALS,2,Bridesmaid,227.0
E1573,BLACK,12,MILANO FORMALS,2,Bridesmaid,227.0
E1573,BLACK,16,MILANO FORMALS,2,Bridesmaid,227.0
E1573,BLACK,24,MILANO FORMALS,4,Bridesmaid,227.0
E1573,BURGUNDY,18,MILANO FORMALS,1,Bridesmaid,
E1573,CORAL,12,MILANO FORMALS,2,Bridesmaid,
E1573,CORAL,14,MILANO FORMALS,1,Bridesmaid,198.0
E1573,PEACH,4,MILANO FORMALS,4,Bridesmaid,198.0
E1573,PEACH,24,MILANO FORMALS,3,Bridesmaid,198.0
E1573,PURPLE,0,MILANO FORMALS,1,Bridesmaid,
E1573,PURPLE,6,MILANO FORMALS,3,Bridesmaid,197.0
E1573,PURPLE,8,MILANO FORMALS,5,Bridesmaid,197.0
