BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,SIZE_US
411,E2568,,AQUA,14,1,,3033,,,,,,,14
411,E2568,,AQUA,12,1,,3033,,,,,,,12
411,E2568,,AQUA,4,1,,3033,,,,,,,4
411,E2568,,AQUA,2,1,,3033,,,,,,,2
412,E1544,,BLACK,12,1,,3033,,,,,,,12
412,E1544,,BLACK,8,8,,3033,,,,,,,8
412,E1544,,BLACK,6,7,,3033,,,,,,,6
412,E1544,,BLACK,4,7,,3033,,,,,,,4
413,E1336,,PURPLE,S,1,,3033,,,,,,,8
413,E2322,,TEAL,12,1,,3033,,,,,,,12
413,E2322,,TEAL,10,1,,3033,,,,,,,10
413,E2322,,TEAL,8,1,,3033,,,,,,,8
413,E2322,,TEAL,6,1,,3033,,,,,,,6
414,E1336,,LILAC,S,5,,3033,,,,,,,8
414,E1336,,LILAC,M,1,,3033,,,,,,,10
414,E2028,,JET COBALT,18,3,,3033,,,,,,,18
414,E1908,,SKY BLUE,14,2,,3033,,,,,,,14
414,E1696,,BLACK,12,1,,3033,,,,,,,12
414,E1908,,SKY BLUE,6,4,,3033,,,,,,,6
414,E2128,,CHAMPAGNE,4,1,,3033,,,,,,,4
414,E1908,,SKY BLUE,4,2,,3033,,,,,,,4
415,E1467,,GOLD,12,11,,3033,,,,,,,12
415,E2568,,AQUA,8,1,,3033,,,,,,,8
416,B8661,,ORANGE,S,5,,3033,,,,,,,8
416,B8608,,SKY BLUE,S,10,,3033,,,,,,,8
416,B8608,,SKY BLUE,3XL,5,,3033,,,,,,,22
416,B8608,,SKY BLUE,2XL,4,,3033,,,,,,,18
416,B8661,,ORANGE,XL,7,,3033,,,,,,,14
416,B8608,,SKY BLUE,XL,6,,3033,,,,,,,14
416,B8661,,ORANGE,L,7,,3033,,,,,,,12
416,B8608,,SKY BLUE,L,9,,3033,,,,,,,12
416,B8661,,ORANGE,M,4,,3033,,,,,,,10
416,B8608,,SKY BLUE,M,8,,3033,,,,,,,10
417,E2496,,SKY BLUE,16,1,,3033,,,,,,,16
417,E2496,,SKY BLUE,12,1,,3033,,,,,,,12
417,E2496,,SKY BLUE,8,1,,3033,,,,,,,8
417,E2496,,SKY BLUE,4,1,,3033,,,,,,,4
417,E1715,,SKY BLUE,0,2,,3033,,,,,,,0
418,E1663,,NAVY,24,1,,3033,,,,,,,24
418,E1573,,PURPLE,24,1,,3033,,,,,,,24
418,E2027,,WINE,8,4,,3033,,,,,,,8
418,E2027,,WINE,6,1,,3033,,,,,,,6
418,E1730,,ROYAL,4,1,,3033,,118,,,,,4
418,E2027,,WINE,2,3,,3033,,,,,,,2
419,E1312,,SUNSHINE,S,5,,3033,,,,,,,8
419,570,,RED,6XL,5,,3033,,,,,,,34
419,570,,RED,5XL,4,,3033,,,,,,,30
419,E1194,,FUCHSIA,XL,1,,3033,,,,,,,14
419,E1312,,SUNSHINE,XL,5,,3033,,,,,,,14
419,B8667,,YELLOW,XL,1,,3033,,,,,,,14
419,E1312,,SUNSHINE,L,6,,3033,,,,,,,12
419,E2262,,BLACK,20,1,,3033,,,,,,,20
419,E1911,,SPACE BLUE,18,1,,3033,,,,,,,18
419,E1260,,PINK,14,1,,3033,,,,,,,14
419,E1852,,RED,14,1,,3033,,,,,,,14
419,BZ570,,SKY BLUE,14,2,,3033,,,,,,,14
419,E1295,,TEAL,14,1,,3033,,,,,,,14
419,E2253,,RED,4,1,,3033,,,,,,,4
419,E2599,,RED,4,1,,3033,,99,,,,,4
419,E2252,,PURPLE,0,20,,3033,,198,,,,,0
420,B8865,,IVORY,8XL,1,,3033,,,,,,,40
420,B8865,,IVORY,M,1,,3033,,,,,,,10
420,B8865,,WHITE,36,1,,3033,,,,,,,36
420,B8865,,WHITE,32,3,,3033,,,,,,,32
420,B8865,,WHITE,28,2,,3033,,,,,,,28
420,B8865,,WHITE,24,2,,3033,,,,,,,24
420,B8865,,WHITE,12,4,,3033,,,,,,,12
421,E1259,,PINK,3XL,1,,3033,,,,,,,22
421,E2495,,PINK,16,1,,3033,,,,,,,16
421,E2495,,PINK,12,1,,3033,,,,,,,12
421,E2495,,PINK,8,1,,3033,,,,,,,8
422,E1591,,PURPLE,16,1,,3033,,,,,,,16
422,E1591,,PURPLE,14,2,,3033,,,,,,,14
422,E1381,,PURPLE,12,5,,3033,,,,,,,12
422,E1591,,PURPLE,12,1,,3033,,,,,,,12
422,E1381,,PURPLE,4,7,,3033,,,,,,,4
422,E1591,,PURPLE,4,3,,3033,,,,,,,4
422,E1381,,PURPLE,0,2,,3033,,,,,,,0
423,E1334,,FUCHSIA,L,7,,3033,,,,,,,12
423,E1334,,FUCHSIA,M,5,,3033,,,,,,,10
424,E2493,,LAVENDER,12,1,,3033,,,,,,,12
424,E2493,,LAVENDER,6,1,,3033,,,,,,,6
424,E2493,,LAVENDER,4,1,,3033,,,,,,,4
425,E2329,,BLACK,8,1,,3033,,,,,,,8
425,E2329,,BLACK,6,2,,3033,,,,,,,6
425,E2329,,BLACK,4,1,,3033,,,,,,,4
425,E2329,,BLACK,2,1,,3033,,,,,,,2
426,B9000,,BURGUNDY,S,5,,3033,,,,,,,8
426,E2331,,RED,18,1,,3033,,,,,,,18
426,E2331,,RED,14,1,,3033,,,,,,,14
426,E1696,,CORAL,10,2,,3033,,,,,,,10
426,E1729,,FUCHSIA,10,1,,3033,,,,,,,10
426,E1799,,LILAC,10,1,,3033,,,,,,,10
427,B8588,,PINK,S,2,,3033,,,,,,,8
427,B8588,,PINK,XL,1,,3033,,,,,,,14
427,E1502,,CLARET,10,1,,3033,,,,,,,10
427,E1502,,NAVY,10,1,,3033,,,,,,,10
427,E1270,,POOL,10,1,,3033,,,,,,,10
427,E2039,,POWDER BLUE,10,1,,3033,,,,,,,10
427,E1696,,ROYAL,10,2,,3033,,,,,,,10
427,E1582,,TEAL,10,1,,3033,,,,,,,10
427,E1295,,TRUFFLE,10,2,,3033,,,,,,,10
427,E2019,,BLUE,8,1,,3033,,,,,,,8
427,E1774,,POWDER BLUE,8,1,,3033,,,,,,,8
427,E24,,,4,1,,3033,,,,,,,4
428,E1544,,RED,24,2,,3033,,,,,,,24
428,E1544,,RED,22,5,,3033,,,,,,,22
428,E1544,,RED,18,5,,3033,,,,,,,18
428,E1544,,RED,14,2,,3033,,,,,,,14
428,E1544,,RED,12,1,,3033,,,,,,,12
428,E1544,,RED,10,3,,3033,,,,,,,10
429,E1312,,CLARET,3XL,5,,3033,,,,,,,22
429,E1312,,CLARET,2XL,11,,3033,,,,,,,18
429,E1312,,CLARET,XL,3,,3033,,,,,,,14
429,E1312,,CLARET,M,1,,3033,,,,,,,10
430,E1344,,YELLOW,2XL,1,,3033,,,,,,,18
430,E1312,,SUNSHINE,XL,2,,3033,,,,,,,14
430,E1344,,YELLOW,XL,1,,3033,,,,,,,14
430,E1891,,PURPLE,10,1,,3033,,,,,,,10
430,E2060,,MIDNIGHT,8,1,,3033,,,,,,,8
430,E1891,,PURPLE,8,2,,3033,,,,,,,8
430,E2060,,MIDNIGHT,6,1,,3033,,,,,,,6
430,E1497,,PURPLE,6,1,,3033,,,,,,,6
430,E1891,,PURPLE,6,1,,3033,,,,,,,6
430,E1891,,PURPLE,4,1,,3033,,,,,,,4
430,E2060,,MIDNIGHT,2,1,,3033,,,,,,,2
430,E1891,,PURPLE,2,2,,3033,,,,,,,2
430,E1891,,PURPLE,0,1,,3033,,,,,,,0
431,B8865,,SKY BLUE,8XL,4,,3033,,,,,,,40
431,B8865,,SKY BLUE,7XL,3,,3033,,,,,,,38
431,E1918,,GREEN,8,1,,3033,,298,,,,,8
431,E1918,,GREEN,4,1,,3033,,298,,,,,4
431,E2021,,WINE,0,5,,3033,,,,,,,0
432,E1581,,PURPLE,24,2,,3033,,,,,,,24
432,E1581,,PURPLE,22,2,,3033,,,,,,,22
432,E1581,,PURPLE,18,1,,3033,,,,,,,18
432,E1581,,PURPLE,16,3,,3033,,,,,,,16
432,E1581,,PURPLE,14,5,,3033,,,,,,,14
432,E1581,,PURPLE,6,1,,3033,,,,,,,6
432,E1581,,PURPLE,4,7,,3033,,,,,,,4
432,E1581,,PURPLE,2,2,,3033,,,,,,,2
433,E1333,,TEAL,S,1,,3033,,,,,,,8
433,E1333,,TEAL,M,4,,3033,,,,,,,10
433,E1463,,TRUFFLE,12,3,,3033,,,,,,,12
433,E1463,,TRUFFLE,8,3,,3033,,,,,,,8
433,E1463,,TRUFFLE,4,12,,3033,,,,,,,4
434,E1340,,PURPLE,S,7,,3033,,,,,,,8
434,E1260,,SKY BLUE,5XL,3,,3033,,,,,,,30
434,E1340,,PURPLE,M,8,,3033,,,,,,,10
434,E1340,,PURPLE,12,1,,3033,,,,,,,12
434,E1340,,PURPLE,8,1,,3033,,,,,,,8
434,E1340,,PURPLE,4,7,,3033,,,,,,,4
435,E1168,,TRUFFLE,5XL,1,,3033,,,,,,,30
435,E1340,,APPLE RED,XL,1,,3033,,,,,,,14
435,E1852,,CHARCOAL,20,1,,3033,,,,,,,20
435,E1510,,WHITE,16,1,,3033,,,,,,,16
435,E1510,,WHITE,12,4,,3033,,,,,,,12
435,E1340,,POOL,10,4,,3033,,,,,,,10
435,E1510,,WHITE,10,1,,3033,,,,,,,10
435,E1510,,WHITE,8,3,,3033,,,,,,,8
436,AA9257,,IVORY,16,1,,3033,,,,,,,16
436,AA9256,,WHITE,14,2,,3033,,,,,,,14
437,E1470,,GOLD,12,20,,3033,,,,,,,12
438,E2708,,NAVY,6,4,,3033,,,,,,,6
439,E1168,,LILAC,30,2,,3033,,,,,,,30
439,E1168,,SAGE,30,1,,3033,,,,,,,30
439,E2708,,NAVY,10,1,,3033,,,,,,,10
439,E2708,,NAVY,2,2,,3033,,,,,,,2
440,E1168,,LILAC,30,1,,3033,,,,,,,30
440,E1312,,CLARET,8,1,,3033,,,,,,,8
440,E1531,,CORAL,8,1,,3033,,,,,,,8
440,E1295,,TRUFFLE,8,1,,3033,,,,,,,8
440,E1799,,LILAC,6,1,,3033,,,,,,,6
440,E1531,,POOL,6,1,,3033,,,,,,,6
440,AA9317,,WHITE,4,1,,3033,,,,,,,4
440,E2708,,NAVY,2,1,,3033,,,,,,,2
441,AA9316,,IVORY,2024-04-18 00:00:00,1,,3033,,,,,,,2024-04-18 0:00:00
441,AA9271,,WHITE,10,1,,3033,,,,,,,10
441,AA9357,,WHITE,6,1,,3033,,,,,,,6
441,AA9256,,IVORY,4,1,,3033,,,,,,,4
442,B8865,,PURPLE,S,12,,3033,,,,,,,8
442,B8865,,PURPLE,6XL,2,,3033,,,,,,,34
442,B8865,,PURPLE,M,1,,3033,,,,,,,10
442,B8865,,PURPLE,34,3,,3033,,,,,,,34
442,B8865,,PURPLE,20,1,,3033,,,,,,,20
443,AA9309,,IVORY,10,1,,3033,,,,,,,10
443,AA9309,,IVORY,4,1,,3033,,,,,,,4
443,AA9318,,IVORY,4,1,,3033,,,,,,,4
443,AA9331,,IVORY,4,1,,3033,,,,,,,4
443,B1259,,WHITE,4,1,,3033,,,,,,,4
444,AA9313,,IVORY,10,1,,3033,,,,,,,10
444,AA9346,,IVORY,10,1,,3033,,,,,,,10
444,AA9290,,IVORY,4,1,,3033,,,,,,,4
444,AA9316,,IVORY,4,1,,3033,,,,,,,4
445,AA9316,,WHITE,10,1,,3033,,,,,,,10
445,AA9320,,WHITE,10,1,,3033,,,,,,,10
445,AA9335,,WHITE,4,1,,3033,,,,,,,4
446,B8865,,PURPLE,S,2,,3033,,,,,,,8
446,AA9313,,IVORY,10,1,,3033,,,,,,,10
446,AA9257,,WHITE,10,1,,3033,,,,,,,10
446,AA9331,,WHITE,4,1,,3033,,,,,,,4
447,F570,,BANANA,34,50,,3033,,,,,,,34
448,570,,BANANA,7XL,37,,3033,,,,,,,38
448,570,,BANANA,6XL,18,,3033,,,,,,,34
449,570,,BANANA,8XL,29,,3033,,,,,,,40
449,B8865,,PURPLE,8XL,4,,3033,,,,,,,40
449,570,,BANANA,6XL,4,,3033,,,,,,,34
450,B8865,,SANGRIA,8XL,6,,3033,,,,,,,40
450,B8865,,SANGRIA,7XL,6,,3033,,,,,,,38
450,B8865,,SANGRIA,6XL,5,,3033,,,,,,,34
450,B8865,,SANGRIA,5XL,1,,3033,,,,,,,30
451,E1696,,CORAL,24,3,,3033,,,,,,,24
451,E1340,,WHITE,12,5,,3033,,,,,,,12
451,E1340,,WHITE,8,4,,3033,,,,,,,8
452,E1265,,GREEN,L,2,,3033,,,,,,,12
452,E1336,,LILAC,L,1,,3033,,,,,,,12
452,B8865,,PURPLE,30,1,,3033,,,,,,,30
452,E1350,,WHITE,14,2,,3033,,,,,,,14
452,E1013,,TRUFFLE,6,2,,3033,,,,,,,6
453,AA9310,,IVORY,4,1,,3033,,,,,,,4
453,E1194,,TEAL,4,5,,3033,,,,,,,4
453,E1295,,TRUFFLE,4,7,,3033,,,,,,,4
454,B8865,,,22,1,,3033,,,,,,,22
454,E1923,,NAVY,18,1,,3033,,,,,,,18
454,B8865,,,10,6,,3033,,,,,,,10
454,B8865,,,6,1,,3033,,,,,,,6
454,E2774,,BLACK,2,1,,3033,,,,,,,2
455,E2701,,ROSE,18,1,,3033,,,,,,,18
455,AA9271,,IVORY,6,1,,3033,,,,,,,6
455,AA9316,,IVORY,6,1,,3033,,,,,,,6
455,AA9319,,IVORY,6,1,,3033,,,,,,,6
455,AA9319,,WHITE,6,1,,3033,,,,,,,6
456,AA9256,,IVORY,12,1,,3033,,,,,,,12
456,AA9271,,IVORY,12,3,,3033,,,,,,,12
456,E1593,,POOL,10,2,,3033,,,,,,,10
456,E1593,,POOL,6,1,,3033,,,,,,,6
457,AA9256,,WHITE,12,3,,3033,,,,,,,12
457,AA9316,,IVORY,6,1,,3033,,,,,,,6
458,E1295,,TRUFFLE,10,4,,3033,,,,,,,10
458,E1295,,TRUFFLE,8,11,,3033,,,,,,,8
459,E1295,,TRUFFLE,12,11,,3033,,,,,,,12
459,E1295,,TRUFFLE,6,3,,3033,,,,,,,6
460,E2495,,PINK,12,1,,3033,,,,,,,12
460,E1295,,TRUFFLE,12,4,,3033,,,,,,,12
460,E1715,,SKY BLUE,0,1,,3033,,,,,,,0
461,570,,BLACK,7XL,1,,3033,,,,,,,38
461,E1875,,BLACK,18,2,,3033,,,,,,,18
461,B8998,,CLARET,16,2,,3033,,,,,,,16
461,B9000,,TRUFFLE,12,1,,3033,,,,,,,12
461,E1875,,BLACK,10,5,,3033,,,,,,,10
461,E1875,,BLACK,8,1,,3033,,,,,,,8
461,B9000,,TRUFFLE,8,1,,3033,,,,,,,8
461,E1875,,BLACK,4,4,,3033,,,,,,,4
461,B9000,,PURPLE,4,1,,3033,,,,,,,4
461,E1340,,PURPLE,4,1,,3033,,,,,,,4
461,E1875,,BLACK,0,4,,3033,,,,,,,0
461,E1855,,NAVY,0,1,,3033,,,,,,,0
462,E1502,,NAVY,12,1,,3033,,,,,,,12
462,E1502,,NAVY,6,5,,3033,,,,,,,6
462,E1502,,NAVY,4,6,,3033,,,,,,,4
463,E1194,,SKY BLUE,8XL,3,,3033,,,,,,,40
463,G1116,,NAVY,6XL,1,,3033,,,,,,,34
463,570,,RED,6XL,2,,3033,,,,,,,34
463,G1116,,SKY BLUE,6XL,3,,3033,,,,,,,34
463,G1116,,NAVY,38,1,,3033,,,,,,,38
463,E1657,,TEAL,24,2,,3033,,,,,,,24
463,E2039,,POWDER BLUE,14,1,,3033,,,,,,,14
463,E1729,,PRINT,12,1,,3033,,,,,,,12
463,E1729,,PRINT,10,1,,3033,,,,,,,10
463,E1729,,PRINT,6,1,,3033,,,,,,,6
464,B8486,,BLACK/FUCHSIA,S,1,,3033,,,,,,,8
464,E2764,,ROYAL,16,2,,3033,,,,,,,16
464,E2701,,ROSE,12,1,,3033,,,,,,,12
464,B8898,,CORAL,8,1,,3033,,,,,,,8
464,E1270,,FUCHSIA,8,1,,3033,,,,,,,8
464,E2752,,GREEN,6,1,,3033,,,,,,,6
464,E2101,,WINE,4,1,,3033,,,,,,,4
465,E1119,,CHAMPAGNE,S,2,,3033,,,,,,,8
465,E1119,,CHAMPAGNE,5XL,5,,3033,,,,,,,30
465,E1119,,CHAMPAGNE,4XL,4,,3033,,,,,,,26
465,E1119,,CHAMPAGNE,M,2,,3033,,,,,,,10
465,E2495,,SKY BLUE,12,1,,3033,,,,,,,12
465,E2494,,PINK,4,2,,3033,,,,,,,4
466,E1371,,APPLERED WHITE,S,10,,3033,,,,,,,8
466,E1371,,APPLERED WHITE,L,10,,3033,,,,,,,12
466,E1371,,APPLERED WHITE,M,8,,3033,,,,,,,10
466,E1715,,SKY BLUE,0,1,,3033,,,,,,,0
467,E2437,,NAVY PRINT,8,2,,3033,,,,,,,8
467,E2437,,NAVY PRINT,6,2,,3033,,,,,,,6
467,E2437,,NAVY PRINT,6,2,,3033,,,,,,,6
467,E2437,,NAVY PRINT,2,1,,3033,,,,,,,2
467,E2437,,NAVY PRINT,0,1,,3033,,,,,,,0
468,E2160,,FUCHSIA,4,2,,3033,,,,,,,4
468,E2160,,FUCHSIA,0,1,,3033,,,,,,,0
469,E1270,,FUCHSIA,10,3,,3033,,,,,,,10
469,E1799,,LILAC,6,1,,3033,,,,,,,6
469,B8865,,TRUFFLE,6,3,,3033,,,,,,,6
469,E1270,,FUCHSIA,4,7,,3033,,,,,,,4
469,E1168,,SAGE,4,3,,3033,,,,,,,4
470,AA9271,,WHITE,8,1,,3033,,,,,,,8
470,AA9310,,IVORY,6,3,,3033,,,,,,,6
470,AA9310,,IVORY,4,1,,3033,,,,,,,4
471,E2498,,BLUSH,12,1,,3033,,,,,,,12
471,E2496,,PEACH,12,1,,3033,,,,,,,12
471,E2774,,BLACK,6,1,,3033,,,,,,,6
471,E2774,,BLACK,2,1,,3033,,,,,,,2
472,B8865,,TRUFFLE,S,12,,3033,,,,,,,8
472,B8865,,TRUFFLE,8,7,,3033,,,,,,,8
472,B8865,,TRUFFLE,4,6,,3033,,,,,,,4
473,B8486,,BLACK/LILAC,S,16,,3033,,,,,,,8
473,B8486,,BLACK/LILAC,M,7,,3033,,,,,,,10
473,B8865,,TRUFFLE,8,7,,3033,,,,,,,8
474,B9000,,DUSTY PINK,S,9,,3033,,,,,,,8
474,B9000,,PURPLE,S,3,,3033,,,,,,,8
474,B9000,,DUSTY PINK,L,1,,3033,,,,,,,12
474,B9000,,DUSTY PINK,M,4,,3033,,,,,,,10
474,E1295,,TRUFFLE,24,1,,3033,,,,,,,24
474,E1295,,TRUFFLE,20,1,,3033,,,,,,,20
474,B8998,,CORAL,16,6,,3033,,,,,,,16
474,B8998,,CORAL,14,1,,3033,,,,,,,14
474,B8998,,CORAL,10,2,,3033,,,,,,,10
474,B8998,,CORAL,6,3,,3033,,,,,,,6
474,B8998,,CORAL,4,3,,3033,,,,,,,4
475,B8486,,BLACK/FUCHSIA,S,4,,3033,,,,,,,8
475,B8486,,BLACK/LILAC,XL,13,,3033,,,,,,,14
475,B8486,,BLACK/LILAC,L,20,,3033,,,,,,,12
476,E1582,,TEAL,20,3,,3033,,,,,,,20
476,E1582,,TEAL,14,1,,3033,,,,,,,14
476,E2495,,SKY BLUE,12,1,,3033,,,,,,,12
476,E1582,,TEAL,12,3,,3033,,,,,,,12
476,E1582,,TEAL,10,9,,3033,,,,,,,10
476,E1582,,TEAL,8,3,,3033,,,,,,,8
476,E1582,,TEAL,4,3,,3033,,,,,,,4
477,AA9301,,WHITE,14,1,,3033,,,,,,,14
477,AA9301,,WHITE,12,1,,3033,,,,,,,12
477,AA9301,,WHITE,6,2,,3033,,,,,,,6
478,E1676,,BLUE/PINK,12,1,,3033,,,,,,,12
478,E2322,,BLUSH,8,1,,3033,,,,,,,8
478,E2322,,BLUSH,4,1,,3033,,,,,,,4
478,E2495,,SKY BLUE,4,1,,3033,,,,,,,4
479,E1259,,PINK,XS,1,,3033,,,,,,,4
479,AA9256,,IVORY,10,2,,3033,,,,,,,10
479,AA9318,,,10,1,,3033,,,,,,,10
479,AA9318,,,6,1,,3033,,,,,,,6
480,B8486,,BLACK/LILAC,3XL,11,,3240,,,,,,,22
480,B8486,,BLACK/LILAC,2XL,5,,3240,,,,,,,18
480,B8486,,BLACK/FUCHSIA,XL,2,,3240,,,,,,,14
480,B8998,,CORAL,4,1,,3240,,,,,,,4
480,E2495,,SKY BLUE,4,1,,3240,,,,,,,4
481,E1259,,GOLD,3XL,1,,3240,,,,,,,22
481,E2322,,TEAL,12,1,,3240,,,,,,,12
481,E2494,,SANGRIA,8,1,,3240,,,,,,,8
481,E2503,,SKY BLUE,4,1,,3240,,,,,,,4
482,E2701,,ROSE,14,1,,3240,,,,,,,14
482,B8998,,RED,12,4,,3240,,,,,,,12
482,AA222,,WHITE,10,1,,3240,,,,,,,10
482,AA9310,,WHITE,10,1,,3240,,,,,,,10
482,AA9256,,IVORY,6,1,,3240,,,,,,,6
483,AA9256,,IVORY,8,2,,3240,,,,,,,8
483,AA9256,,IVORY,6,2,,3240,,,,,,,6
484,E1044,,DARK CELADON,S,1,,3240,,,,,,,8
484,B8921,,LIGHT GREEN,S,2,,3240,,,,,,,8
484,B8608,,LILAC,S,2,,3240,,,,,,,8
484,B8896,,LILAC/WHITE,S,1,,3240,,,,,,,8
484,B8865,,SANGRIA,S,1,,3240,,,,,,,8
484,B8865,,SANGRIA,6XL,1,,3240,,,,,,,34
484,B8921,,LIGHT GREEN,3XL,3,,3240,,,,,,,22
484,B8621,,BLACK/SKYBLUE,2XL,2,,3240,,,,,,,18
484,B8921,,LIGHT GREEN,2XL,3,,3240,,,,,,,18
484,E1386,,LILAC,8,1,,3240,,,,,,,8
484,E1954,,PLUM,4,1,,3240,,,,,,,4
485,E1762,,PURPLE,12,2,,3240,,,,,,,12
485,E1762,,PURPLE,10,1,,3240,,,,,,,10
485,E1582,,BURGUNDY,8,2,,3240,,,,,,,8
485,E1762,,PURPLE,8,4,,3240,,,,,,,8
485,E1762,,PURPLE,6,9,,3240,,,,,,,6
485,E1762,,PURPLE,4,8,,3240,,,,,,,4
485,E1762,,PURPLE,2,1,,3240,,,,,,,2
486,B8865,,SILVER,S,1,,3240,,,,,,,8
486,B8896,,SILVER,S,4,,3240,,,,,,,8
486,B8921,,VIOLET,S,8,,3240,,,,,,,8
486,B8865,,SKY BLUE,7XL,1,,3240,,,,,,,38
486,B8921,,VIOLET,M,1,,3240,,,,,,,10
486,E2102,,BLACK,18,2,,3240,,,,,,,18
486,E1371,,SAGE,14,1,,3240,,,,,,,14
486,E1696,,BLACK,12,1,,3240,,,,,,,12
486,E1930,,BLACK,8,3,,3240,,,,,,,8
486,E1937,,BLACK,4,2,,3240,,,,,,,4
486,E1937,,BLACK,0,2,,3240,,,,,,,0
487,B8896,,TRUFFLE,S,2,,3240,,,,,,,8
487,B8921,,TRUFFLE,S,2,,3240,,,,,,,8
487,B8940,,TRUFFLE,S,2,,3240,,,,,,,8
487,E1386,,LILAC,4,6,,3240,,,,,,,4
487,E1387,,TURQUOISE,4,11,,3240,,,,,,,4
488,B8486,,BLACK/LILAC,3XL,1,,3240,,,,,,,22
488,B8486,,BLACK/LILAC,L,2,,3240,,,,,,,12
488,E1676,,BLUE/PINK,4,2,,3240,,,,,,,4
488,E1194,,TEAL,4,1,,3240,,,,,,,4
488,E1295,,TRUFFLE,4,3,,3240,,,,,,,4
488,E2106,,SKY BLUE,2,1,,3240,,,,,,,2
489,B2493,,PEACH,16,1,,3240,,,,,,,16
489,B2498,,BLUSH,12,1,,3240,,,,,,,12
489,B2493,,PEACH,12,2,,3240,,,,,,,12
490,B1259,,SKY BLUE,10,1,,3240,,,,,,,10
490,B2322,,BLUSH,8,1,,3240,,,,,,,8
490,B2501,,BLUSH,4,1,,3240,,,,,,,4
490,B2496,,PEACH,4,1,,3240,,,,,,,4
491,E2437,,NAVY PRINT,18,2,,3240,,,,,,,18
491,E2437,,NAVY PRINT,12,2,,3240,,,,,,,12
491,E2437,,NAVY PRINT,8,1,,3240,,,,,,,8
492,E2437,,NAVY PRINT,12,1,,3240,,,,,,,12
492,E2437,,NAVY PRINT,10,4,,3240,,,,,,,10
493,E1194,,TEAL,S,1,,3240,,,,,,,8
493,E2322,,TEAL,10,1,,3240,,,,,,,10
493,E2322,,BLUSH,8,1,,3240,,,,,,,8
493,E1168,,SAGE,8,3,,3240,,,,,,,8
493,AA9329,,,8,1,,3240,,,,,,,8
494,E1168,,TRUFFLE,M,3,,3240,,,,,,,10
494,E2241,,IVORY,14,3,,3240,,,,,,,14
494,E1168,,BURGUNDY,10,2,,3240,,,,,,,10
494,E2241,,IVORY,10,1,,3240,,,,,,,10
494,E1168,,BURGUNDY,8,4,,3240,,,,,,,8
494,E1168,,BURGUNDY,6,1,,3240,,,,,,,6
494,E2241,,IVORY,6,1,,3240,,,,,,,6
494,E2241,,IVORY,2,3,,3240,,,,,,,2
495,E2494,,SANGRIA,8,1,,3240,,,,,,,8
495,AA222,,IVORY,6,3,,3240,,,,,,,6
495,AA222,,IVORY,4,4,,3240,,,,,,,4
496,E1270,,CORAL,36,2,,3240,,,,,,,36
496,E1270,,CORAL,32,3,,3240,,,,,,,32
496,E1270,,CORAL,24,1,,3240,,,,,,,24
496,E1270,,CORAL,8,1,,3240,,,,,,,8
496,E1270,,CORAL,6,2,,3240,,,,,,,6
496,B8998,,CORAL,4,3,,3240,,,,,,,4
497,E1696,,CORAL,24,2,,3240,,,,,,,24
497,E2078,,BURGUNDY,18,2,,3240,,,,,,,18
497,E2078,,BURGUNDY,14,2,,3240,,,,,,,14
497,E2551,,RED,12,1,,3240,,,,,,,12
497,E2551,,RED,10,1,,3240,,,,,,,10
497,E2551,,RED,8,2,,3240,,,,,,,8
497,E2551,,RED,6,1,,3240,,,,,,,6
497,E2551,,RED,4,1,,3240,,,,,,,4
497,E2551,,RED,0,1,,3240,,,,,,,0
498,E1822,,IVORY,24,1,,3240,,,,,,,24
498,E2510,,IVORY,16,1,,3240,,,,,,,16
498,E2510,,IVORY,14,1,,3240,,,,,,,14
498,E1729,,IVORY,6,2,,3240,,,,,,,6
498,E2510,,IVORY,6,1,,3240,,,,,,,6
498,E1729,,IVORY,4,4,,3240,,,,,,,4
498,E1822,,IVORY,4,1,,3240,,,,,,,4
498,E2537,,IVORY,4,1,,3240,,,,,,,4
498,E1340,,WHITE,4,4,,3240,,,,,,,4
499,E1068,,BURGUNDY,S,8,,3240,,,,,,,8
499,E1068,,BURGUNDY,XL,2,,3240,,,,,,,14
499,E1068,,BURGUNDY,L,1,,3240,,,,,,,12
499,E1068,,BURGUNDY,M,4,,3240,,,,,,,10
499,E1685,,FUCHSIA,16,2,,3240,,,,,,,16
499,E1696,,ROYAL,8,2,,3240,,,,,,,8
499,E1168,,TEAL,8,2,,3240,,,,,,,8
499,E1295,,TEAL,8,2,,3240,,,,,,,8
499,E2136,,NAVY,6,1,,3240,,,,,,,6
499,E2136,,NAVY,2,2,,3240,,,,,,,2
500,E2256,,ROYAL,0-20,1,,3240,,,,,,,0-20
500,E2493,,PEACH,12,1,,3240,,,,,,,12
500,E2774,,BLACK,6,2,,3240,,,,,,,6
500,E1676,,BLUE/FUCHSIA,4,1,,3240,,,,,,,4
500,E2774,,BLACK,2,1,,3240,,,,,,,2
501,AA9254,,IVORY,6,3,,3240,,,,,,,6
501,AA9312,,IVORY,6,1,,3240,,,,,,,6
501,AA9317,,IVORY,6,2,,3240,,,,,,,6
502,E2049,,PLATINUM,20,1,,3240,,,,,,,20
502,E2251,,CHARCOAL,16,1,,3240,,,,,,,16
502,E2258,,CHARCOAL,16,2,,3240,,,,,,,16
